id,fold_id
1320,5
7421,2
9860,2
3429,9
12816,4
11495,6
5877,5
344,4
6132,5
13275,0
2008,0
12680,5
4562,3
9039,4
11396,2
654,5
7559,6
6994,7
13378,1
1416,8
8941,2
5111,6
7113,3
13104,7
6079,6
5896,9
8828,6
13132,1
2944,9
9868,4
2252,4
1119,1
10172,8
3876,8
3747,3
11734,7
4038,0
5020,0
14087,2
12114,9
4253,3
10329,8
13865,0
13720,1
4226,7
4059,7
11348,7
11398,1
13955,1
10225,7
2959,6
1880,7
141,6
2018,1
12720,7
11205,6
1239,2
6041,6
6725,1
3054,2
6235,9
12086,2
13283,7
1542,0
9816,8
3754,1
11614,8
258,9
1533,1
13956,6
923,0
1685,3
1909,6
575,4
2518,6
12331,6
11772,2
582,4
11476,2
4354,5
9358,4
2887,4
970,2
1933,8
10658,5
7238,9
3551,6
9915,7
4196,5
7465,4
5184,0
4114,4
4961,8
10681,6
14788,5
7203,9
13832,7
14182,4
3742,0
7306,2
307,1
6323,5
14826,2
183,3
4171,0
7617,3
11766,6
14589,7
14274,5
13246,3
8964,4
1859,4
8138,6
8143,6
13502,0
1052,7
3009,4
4535,7
9246,5
4737,6
1808,1
6696,8
10037,1
3334,7
8999,2
6069,3
2597,9
9193,1
6378,5
14288,4
13872,8
8719,3
14374,5
7289,7
2766,2
960,8
12330,7
12115,0
8339,4
5710,6
10094,8
13249,4
1776,2
14198,6
8866,6
6546,0
7021,4
9742,0
11854,4
7817,6
1969,1
11230,1
7522,9
5259,1
8376,3
14985,1
11973,3
8542,2
13375,0
13668,7
5069,4
14414,3
6191,5
12299,3
10816,4
10636,9
9682,3
6017,0
14836,4
8219,4
9996,0
13352,9
121,2
8141,9
7808,2
169,5
12295,0
4283,7
6923,2
12260,0
10706,8
4389,3
9662,4
3035,5
13849,2
6048,4
4079,4
3137,6
6174,8
3386,5
5538,1
677,2
7032,3
1252,8
14430,5
14428,1
5702,1
7050,5
1721,8
14695,8
8578,6
14303,1
2080,8
13110,4
5533,4
10512,6
10500,0
1115,7
2056,4
10859,2
12666,0
6036,7
3310,4
5685,7
9826,2
9923,8
10772,4
13930,2
4921,2
7280,3
820,7
1439,0
7591,7
10095,0
3454,3
7443,0
7071,6
12860,0
3685,5
12246,2
5146,0
1573,3
7163,4
7435,4
7877,1
10450,6
1665,8
14805,1
771,4
13033,9
12111,4
1404,6
9724,9
12521,2
6268,3
3511,4
3069,5
14045,3
14222,0
9801,7
12556,7
5487,1
7180,6
6210,6
12761,8
12410,4
9237,9
6565,7
3227,2
8897,5
7543,9
1974,5
7628,0
11724,0
12862,9
5658,8
14090,3
11086,3
1847,9
7718,3
14033,0
10935,8
4099,7
11181,2
7285,1
2630,9
1466,4
2517,6
8471,3
10372,3
10976,6
2185,8
4111,1
8707,0
13153,2
14898,2
13921,0
10755,2
13388,2
8702,0
7211,3
13421,6
5926,7
10191,1
4370,2
10185,4
8975,7
13310,1
8972,1
4343,3
13513,7
1382,8
11935,9
5285,2
9283,4
2295,0
14871,9
2213,2
5735,8
10412,9
2069,5
12094,9
1484,4
6601,0
9877,3
1103,6
11131,1
6214,8
14129,3
1168,2
7745,6
8528,9
12494,2
3737,3
7509,9
4549,8
6916,2
3202,7
9901,8
6350,7
9709,3
116,3
1638,8
1520,8
10334,3
8116,8
12605,7
14022,2
12999,1
1877,9
10989,5
5283,1
3529,8
12045,6
14247,7
574,0
1503,9
13696,8
4341,9
6539,1
4889,5
9941,7
4477,6
3279,1
5758,2
770,4
3969,7
13391,3
7788,3
9783,8
10059,8
4828,4
5433,4
9676,7
6325,0
13055,8
1914,8
7158,1
671,0
12003,0
13915,6
13703,3
2704,5
9652,0
9068,5
7861,3
8102,9
8166,9
6588,9
4954,4
4151,3
11185,6
4584,8
2249,5
8610,9
11446,9
10666,1
1622,6
4116,1
7386,1
10737,1
9396,5
2379,9
12005,6
9648,2
173,2
8573,8
3844,6
7156,4
14209,4
8281,3
3795,6
6411,5
10632,9
13656,6
3268,1
14503,1
9714,2
4277,8
5039,6
885,6
1169,2
10644,4
6157,0
10073,6
10726,3
6254,1
5394,2
9482,3
11349,4
4977,2
14208,4
5682,8
5309,3
12443,8
3716,6
10536,5
6020,3
389,2
6190,8
6564,3
9207,3
164,7
5909,0
9589,4
2399,6
8961,2
8688,5
619,0
103,9
8559,1
12065,5
4735,7
9428,4
11719,5
14285,8
14622,5
12712,2
7461,1
7977,3
13270,6
3116,1
3320,7
9623,5
10668,4
298,1
924,2
6080,6
13968,9
11361,6
3940,3
6032,8
14540,1
7412,3
3661,3
10746,3
13038,9
6971,6
10924,1
3690,8
4359,0
2753,9
404,3
7497,3
4409,3
12341,7
1668,6
769,8
6783,3
3725,1
5330,4
10672,8
10781,2
5677,5
11872,3
10410,9
13171,9
4077,9
8286,7
9934,2
6914,6
13688,8
13686,9
1931,1
10190,8
14964,8
916,7
12147,7
5668,2
12040,0
10496,3
637,2
4382,7
2139,1
14351,5
13661,9
5871,8
9962,4
10623,3
13420,1
11421,4
2788,8
14120,3
5756,6
7970,6
10921,4
3509,5
12463,1
618,1
819,3
6534,2
5337,7
1690,0
11042,2
478,6
3941,6
6518,5
1854,7
4568,8
2092,9
10637,4
11886,0
3928,7
8370,9
5866,4
13406,3
9593,8
4825,6
14519,8
1299,3
3221,4
13296,8
4699,3
4487,8
12794,9
4658,1
11880,0
5370,7
2483,1
3,9
9982,6
7624,8
3122,7
14585,0
10090,3
4210,8
13785,9
8517,8
2922,1
495,2
9611,8
149,9
303,2
7785,5
6993,8
4444,1
12320,7
4185,6
2735,7
7268,9
1766,1
11595,6
12378,2
3102,9
13405,6
11786,9
11649,9
6248,4
215,0
14795,5
14640,6
2943,1
4729,1
8212,0
7838,8
12430,2
6654,6
9599,0
8095,8
3640,2
1555,5
974,1
9651,3
1187,5
848,9
8297,9
13193,4
284,2
423,7
5099,8
5894,6
2420,7
4789,0
5226,8
8772,8
4691,2
7302,4
11934,3
12854,4
9641,3
14521,6
12335,8
8462,0
972,1
4853,9
5861,8
10948,8
4078,4
8353,9
12881,9
12332,7
7569,4
13085,8
3566,7
6777,9
4167,6
13134,0
13659,6
4225,9
1846,2
12360,5
7365,1
10822,6
5580,0
13647,8
13417,2
10138,2
6382,6
4934,6
12118,4
12535,3
2228,2
2345,7
13822,8
9281,1
1964,2
2278,0
7253,8
10808,3
5837,8
6661,3
1932,1
14005,7
8787,6
5692,4
1249,4
12924,1
13371,2
4315,0
14997,6
1120,7
11382,2
10336,4
2725,1
1793,4
1460,1
11808,8
7297,6
12670,0
3119,4
11324,2
9341,5
6263,0
11633,7
3570,8
12212,4
2317,5
14604,7
9441,8
62,9
9214,3
5952,4
3619,9
12740,0
847,7
11186,4
3814,9
5689,9
2217,3
217,9
14281,9
2793,4
11676,1
11322,4
10725,5
5213,6
5372,3
10680,9
2150,8
7176,5
6216,8
7636,0
9443,0
3300,9
11434,4
5314,4
3395,7
13439,9
6404,1
8826,6
8907,9
840,2
8406,9
29,7
3996,3
4833,0
11499,5
6242,3
3723,7
5410,7
14891,1
10399,5
5329,7
4035,1
14454,6
7272,7
2671,8
7078,8
2456,9
4656,2
14327,0
6722,4
8236,1
7755,6
4720,3
9903,9
6308,1
9451,7
7470,9
12236,6
2306,8
5481,8
13064,9
11204,9
5155,3
12665,7
10352,5
6077,9
980,1
2238,6
3853,2
12459,1
4925,0
430,8
6016,3
4800,7
13874,6
13618,4
13299,7
1191,7
11296,1
12584,3
3226,4
8483,9
13568,5
1722,1
14807,7
7015,5
14312,7
4360,9
14167,2
12919,2
4598,7
8257,8
10710,6
10915,5
4163,5
8936,5
3706,2
9895,1
4965,2
10869,8
3034,4
2779,7
8465,5
8392,1
6348,4
3957,2
10165,9
4577,8
12274,7
6460,5
4677,9
13900,9
12626,2
13714,3
202,9
11555,7
10648,7
1265,0
6866,9
2811,4
12515,7
14753,9
14793,5
1916,1
2154,2
11383,5
1873,0
12406,7
3891,1
12475,5
11122,2
6358,1
9567,1
4436,4
14088,4
10173,1
11552,5
12492,9
2024,3
10817,8
11236,9
6525,2
5913,4
13687,4
2900,7
12466,0
2535,7
9498,0
4599,2
12721,0
13789,7
12269,2
182,8
10642,0
9695,8
5388,3
1995,6
9314,4
7436,9
9141,6
14786,1
14844,9
1475,6
6670,5
5832,6
6633,2
11328,7
2902,2
1811,7
6906,4
11845,3
1825,0
14053,6
1567,4
8418,3
8299,0
3024,1
321,4
2872,7
8371,1
10482,0
2612,5
10000,5
1549,4
5917,8
5603,9
11373,5
3799,0
7883,6
4636,5
4188,0
3391,1
3294,1
11645,9
10845,8
13463,5
9559,7
11509,1
13730,3
4830,0
11463,7
3493,9
782,8
2247,4
6590,0
4972,7
3539,2
10294,8
3193,8
2649,7
13933,7
4450,0
4764,2
3384,7
8842,4
11300,8
12627,7
10745,5
2931,8
3575,2
8309,4
7791,4
2940,2
10953,4
7106,2
11662,7
1600,4
1140,6
11079,2
9568,0
11931,6
4332,2
13937,1
180,7
6873,4
8213,0
1317,1
14819,8
1198,8
3820,7
7560,4
10361,0
388,2
5042,5
4182,2
1437,7
8279,4
5743,6
13950,9
13063,7
3977,9
7167,8
7641,4
14044,6
12062,1
10621,9
7407,3
2765,8
6427,6
6998,4
5799,0
446,1
12014,4
3106,7
9413,7
12090,3
9472,4
4911,4
9802,7
1626,8
9014,1
4082,7
10489,9
13065,5
5143,0
5880,9
964,8
7844,1
14689,0
9609,3
10339,2
8064,7
14685,7
4611,4
5126,9
11116,9
13058,9
4844,1
2846,1
6888,4
12253,4
4328,6
3514,9
12018,1
9909,7
2767,4
1656,9
2997,1
11161,8
2374,9
12615,5
12163,3
10949,9
12137,9
14722,6
12973,6
8263,6
11636,3
14301,5
8611,7
3341,6
2191,2
11682,5
8188,7
4970,6
7815,3
2505,3
474,2
2663,9
10075,6
508,1
6161,7
6878,5
7199,4
638,5
2186,3
6876,8
9095,4
8264,6
7258,1
13640,5
6570,1
2338,0
5721,7
10251,6
12855,5
305,8
1201,7
8172,0
3159,1
6176,1
4681,1
13000,3
1049,0
13344,0
2862,8
7014,6
1509,2
2329,7
5803,6
7760,0
14294,0
6762,3
9957,9
6687,9
11901,4
5974,6
5886,3
5392,1
12257,4
14628,3
10245,1
3531,5
7827,6
11650,8
5553,7
5742,4
4053,0
4157,8
3026,2
10120,7
7535,3
6422,5
6,1
9003,4
7318,9
10493,7
7007,8
6293,0
13790,0
2048,9
6779,2
3277,2
12218,6
10916,9
10253,7
4978,9
7561,5
5295,0
6898,3
2848,9
14147,6
7582,1
7702,7
1912,1
1069,8
6613,1
6022,3
487,6
1328,6
6008,4
8563,5
1166,4
12036,5
11533,1
2074,9
2908,8
10029,2
14348,7
6418,0
667,4
1495,1
1379,1
2605,2
14210,4
11612,1
9466,0
4973,6
3675,0
2235,4
683,4
3480,9
3845,0
11608,2
13545,0
8801,7
1459,1
9338,9
13034,8
12356,8
7528,0
1157,5
6106,5
4897,3
13418,7
8003,9
1223,9
703,6
4868,2
12672,8
2697,9
10394,8
12925,8
6672,2
7568,2
10189,5
14483,1
11579,8
3601,1
8148,7
4227,4
12252,4
678,8
6202,0
1762,2
4457,9
5561,5
53,8
4392,8
817,9
8442,8
14079,4
5657,7
3553,4
2281,9
14293,6
9348,6
12238,1
4787,5
4762,8
11313,4
648,9
3961,2
7492,2
4100,5
7525,2
10436,8
5446,8
14606,0
3825,0
12967,5
14046,4
5662,3
2280,0
842,5
13631,4
5728,7
2794,2
13372,6
13413,2
7924,9
14501,3
9973,3
7340,7
4208,1
5493,4
7731,0
5066,7
10954,5
8110,1
3029,7
6849,7
3846,1
9862,0
6266,5
5305,0
14183,1
896,3
5269,5
6816,0
8740,7
6702,7
7949,1
749,2
7922,7
11183,7
14314,6
4256,5
7000,6
10997,3
14716,2
6815,4
14476,8
14551,0
6507,8
3163,0
3367,5
7776,6
12872,6
11715,6
3030,9
14175,3
10718,1
3917,1
3485,4
1812,0
8726,1
4589,0
10154,4
11868,3
1756,1
11202,2
11263,5
6995,0
13182,4
2859,5
11754,1
5981,3
4194,7
6593,6
11802,9
10280,8
947,1
12850,0
12284,6
7387,3
12715,8
11858,7
11146,0
11227,3
4324,4
11138,2
8756,8
8731,7
13031,9
6775,1
6504,2
551,4
5479,8
13279,4
14435,2
11297,0
2607,1
12692,8
2026,8
14578,1
86,7
7479,7
5517,2
12168,8
14791,1
14385,6
11556,0
1485,0
913,9
6333,4
2782,9
9970,8
7031,7
6982,5
1698,4
3673,5
11437,9
10497,3
5921,1
2882,1
10139,4
12220,4
1838,9
8027,7
10018,1
3583,8
11023,7
7957,6
13971,5
10271,6
3782,4
14124,6
9125,8
2136,7
458,7
6650,6
13087,6
9241,6
267,8
3252,5
6028,7
1235,1
3535,4
4722,0
5720,5
3447,2
4203,5
5089,4
2398,0
2262,9
7300,3
2078,4
14360,5
5856,4
3867,7
803,6
12959,3
1876,0
7108,0
9878,4
5107,7
2603,3
5077,1
6413,0
2750,5
9373,3
6918,0
2203,5
6962,0
10559,9
12896,9
11976,2
3154,1
7088,0
4975,4
7455,4
5984,7
4484,9
5750,8
965,2
125,6
14831,8
10683,7
4698,5
14190,8
14721,1
473,9
7335,9
14620,1
6814,1
6616,5
3335,4
3261,5
4772,8
2773,5
9659,7
6040,2
2244,0
623,7
13291,1
7392,4
9252,7
8020,4
6721,5
223,0
6739,8
8762,9
1028,5
11697,5
14811,7
14001,1
4410,5
5364,2
6292,7
5458,2
632,5
9058,2
1153,0
5210,2
7023,8
13130,2
2373,1
6763,1
1941,8
14159,9
13905,1
8616,6
3733,3
144,8
3714,4
9502,5
466,4
8739,4
13043,7
8413,4
5794,9
8267,3
6853,8
4796,0
5537,3
7994,5
13738,3
1978,3
6273,4
10210,2
1403,0
9732,8
5209,7
2385,0
10435,3
7698,3
5660,9
8877,8
219,4
3858,4
7287,1
11199,1
11966,0
2971,5
2412,3
5135,6
8560,8
5219,7
2669,1
12908,3
7531,1
13142,3
12731,5
14630,9
5888,9
12012,7
13829,8
7173,3
3856,2
14144,0
10481,1
8675,2
548,3
11648,9
9430,9
12952,8
14447,6
12743,6
3253,9
12856,1
13127,8
14304,6
11036,8
7265,4
11449,8
59,5
4413,1
681,5
13057,7
5696,2
13769,3
5578,7
1792,2
10054,7
7514,4
2937,3
7843,2
6941,0
14286,8
10635,1
9846,8
4761,4
4740,0
12222,1
1522,8
9881,1
8868,0
6758,3
4832,9
10335,3
7969,2
10028,0
552,7
3984,8
9991,8
7483,0
14617,4
10145,7
1079,2
13285,1
1590,7
5966,6
1319,6
4425,9
10146,6
49,6
2899,3
11134,4
9912,6
3546,6
11622,7
6621,1
5673,8
13997,9
1315,5
3449,8
14816,3
12082,0
7988,2
11402,0
13546,6
11974,6
7325,4
5331,5
11109,7
14112,7
4032,8
5140,9
6349,1
3353,0
1282,9
13591,2
5100,0
11038,8
7148,0
271,9
7782,7
4348,2
7402,5
3766,4
9740,5
925,6
11465,7
11430,0
10180,3
14427,6
617,5
11797,6
2893,0
3593,9
2676,3
3888,6
12067,3
11489,1
2801,3
12878,5
12215,2
14399,9
3693,4
14176,0
2127,4
6780,6
11085,7
963,7
7355,0
3127,7
51,1
7999,9
8905,7
8044,8
2507,4
13228,7
8981,9
12056,9
290,8
7179,0
8690,5
6691,2
13504,8
1104,8
12819,0
7419,0
10703,5
12158,2
615,8
6030,7
998,9
1728,0
2957,4
14406,5
6364,2
5227,5
12145,9
1716,5
12496,8
12519,6
8314,4
8912,8
11738,0
11320,8
339,3
5472,4
7941,0
9436,3
3951,2
6937,1
13213,3
1172,8
12624,7
8151,1
8025,0
4134,9
14492,8
12187,4
12603,2
9033,6
4527,1
6502,7
5281,2
3947,9
2425,0
8873,9
4506,1
4336,6
3582,8
9916,5
2291,7
4639,8
8372,8
12900,4
14967,3
2781,7
12441,7
5718,3
7171,3
10131,5
6828,0
763,0
5404,3
8163,0
6637,7
10689,1
6571,1
14557,8
7678,0
3945,4
6573,3
13382,7
3970,3
14179,7
14545,1
2581,0
8836,4
5637,1
11810,2
7089,0
7706,4
5406,4
3064,1
12049,5
1370,3
9381,8
14103,7
1528,4
6226,7
13544,9
8432,0
1538,6
2138,5
11391,3
14283,0
7996,7
11590,9
12865,7
563,1
5694,2
14270,7
5186,3
12634,7
14373,1
7175,9
2621,1
9476,9
3643,5
7893,0
6147,4
4442,2
4920,4
9382,7
2894,9
3282,7
9597,2
8881,8
7149,3
10864,6
4170,2
1547,2
9865,4
2063,1
10875,0
5024,4
14321,8
14068,7
14290,6
13709,0
2575,6
7309,3
9856,0
11733,8
13597,0
5130,0
4931,1
1775,5
539,2
7544,0
10488,2
4579,1
8800,8
788,3
13936,7
13573,5
12893,3
12278,6
11323,9
9264,2
3568,9
1516,2
7282,8
394,7
12534,1
11268,2
10590,2
13945,8
11820,9
7853,2
8196,8
11668,1
1224,2
6151,0
5596,2
13498,5
10305,5
5212,4
13288,0
523,3
6542,8
13243,3
350,6
13801,4
9015,7
10176,9
9773,0
4542,7
2160,8
876,8
4748,9
11906,1
5615,4
6986,7
4758,3
9656,5
4030,5
8990,3
776,6
452,8
8608,2
13308,7
10043,8
11464,8
11167,3
136,6
3340,5
242,1
14499,4
10379,0
10584,7
6531,6
5961,9
887,4
2970,5
3349,0
14856,3
11106,7
12864,5
14632,6
10290,0
8504,2
7193,2
6086,8
4528,7
11258,9
8735,2
13840,0
2683,7
10257,8
12226,5
4289,4
9081,6
14070,0
1162,7
10787,3
2303,5
2681,4
8071,5
543,2
10832,7
4418,0
12580,1
7188,1
14132,1
4684,6
8691,1
9285,9
7563,0
2393,6
9578,1
2365,3
6469,1
9433,8
6053,0
5841,4
755,2
12440,7
9551,1
4810,8
13944,0
5462,5
10163,4
2400,2
5190,9
2552,2
11770,4
8821,9
8096,9
4661,0
13329,3
9086,1
12104,4
1464,8
5301,9
8083,4
11472,0
5280,6
10775,7
10714,1
100,6
11721,3
12471,9
13620,8
13866,6
3042,7
13009,7
7343,7
8287,9
3526,6
14730,5
4201,2
7765,2
2225,9
5067,4
5492,3
12593,8
7310,5
13841,7
7484,6
9355,3
12685,7
10159,3
5883,1
8752,0
4190,2
14322,6
6193,7
13353,6
8419,2
8201,6
12803,0
11418,5
6948,8
3890,5
2165,8
12141,4
10356,0
6400,7
3287,1
2009,5
4104,3
373,5
8600,9
7965,9
9654,6
5480,5
5390,3
3684,8
11864,1
3918,8
10381,2
5835,7
11120,0
14913,8
11032,9
10607,2
10395,8
3176,7
9965,6
9265,4
3650,7
9693,0
1899,5
13970,2
282,6
9893,3
9360,4
10437,5
855,7
13779,8
13125,6
3315,6
1570,2
14988,7
10068,9
606,5
46,6
2807,0
2691,2
2449,4
2229,0
1990,1
1603,4
892,3
13993,0
13336,1
8895,4
7565,8
6909,4
9066,2
11871,0
7928,4
2466,0
2557,4
12027,3
10480,2
9229,3
8473,4
10656,7
7934,1
13201,2
7816,1
13534,0
12122,3
12224,6
7633,4
13757,7
904,3
281,4
14605,7
3170,4
639,1
9153,5
14787,6
7500,9
5745,4
3465,5
11353,5
2946,8
1199,8
2214,6
610,6
2999,8
11152,4
8184,2
9499,4
2600,8
13364,5
12386,4
519,3
1257,7
10566,0
3797,5
4358,2
8019,5
8840,7
11019,5
5508,8
1515,4
8841,4
11739,1
10691,2
12031,7
10937,1
8337,0
13842,5
6811,2
6726,6
6094,3
11960,3
6120,4
11671,1
7910,7
9429,9
6039,6
11573,0
5426,4
12838,0
10757,5
8818,7
13665,9
3862,4
535,7
11553,2
14899,1
13511,2
14896,4
3416,6
12229,6
7989,3
13542,5
13053,2
11780,7
863,0
768,7
13601,0
5071,1
2803,8
9488,2
11055,7
3443,9
5216,8
14975,9
1813,6
1587,6
6908,0
613,6
14590,3
7884,9
11425,4
4337,0
4216,2
6396,1
9510,0
13354,5
13013,2
8979,3
4676,2
1963,2
3607,9
5754,9
11468,9
4641,3
8808,3
8386,9
3774,2
13074,5
9828,1
1895,7
14634,4
11584,5
3669,5
1473,2
8519,0
9359,0
13355,1
13870,9
3513,0
1767,1
6363,4
9067,2
1983,5
7540,5
5635,6
11659,9
3655,7
6769,7
6651,3
7324,1
1747,5
8955,4
12748,6
12564,4
14119,2
6084,4
11153,3
3956,9
14353,4
4561,2
3246,4
688,0
10032,8
8919,5
13199,4
12941,3
15,4
11133,8
8394,9
5035,5
5505,5
12304,5
3433,9
6241,0
6387,2
14535,6
723,6
343,9
7172,2
6118,6
14000,8
6868,8
14804,8
3152,0
12859,9
6408,4
2609,8
11518,0
40,2
5643,6
12019,8
4630,9
4623,5
11823,5
8935,5
11251,0
4460,0
2243,9
85,2
11140,5
7705,0
9287,9
1222,7
4309,4
3400,0
2064,8
14394,1
10197,6
5798,4
2892,7
4211,4
2115,5
5141,0
10141,4
5328,2
2054,8
12325,3
7708,0
3297,4
1262,1
2416,4
11338,5
9836,3
14719,6
2415,1
3376,6
11674,5
6566,4
14497,7
13361,6
13023,9
7599,3
437,0
12308,6
9316,0
1618,6
4813,5
9484,4
11074,4
6648,8
7378,8
2354,2
7971,8
9018,5
4883,1
6607,4
10202,7
9751,5
8784,6
6689,9
14329,0
14031,5
4674,8
9796,0
2806,7
1925,9
1356,0
12684,5
4297,4
3857,4
7459,3
6126,0
9124,8
8571,4
10115,6
5504,3
179,8
958,7
9741,5
3717,9
3046,5
12375,2
12267,8
4618,6
13366,0
7822,7
11200,5
11635,5
3587,7
8068,4
8750,0
4275,8
1499,6
4092,5
11049,4
4385,2
10932,6
12962,4
14139,6
6840,5
12647,3
8645,2
13121,1
7165,9
14342,9
7635,2
11427,0
9755,1
14091,4
12394,3
1205,0
7590,2
11762,6
2218,9
11375,6
14588,7
12612,3
13584,4
3439,8
12821,4
2151,1
12541,3
13297,9
1883,7
9753,3
10261,6
1885,3
630,4
10222,3
5902,4
9831,5
8962,9
13963,7
14668,4
7117,7
12767,8
4615,7
1238,3
5449,8
14832,0
10330,9
12288,9
3806,9
479,3
11838,1
14292,2
453,9
3532,1
4284,3
9454,2
10207,5
14164,6
8380,9
5830,9
3677,0
11991,0
1780,3
1145,4
9485,1
3800,9
9056,1
3883,3
13847,7
710,8
14193,7
427,0
14935,6
12038,1
6249,8
5540,4
8721,7
14714,9
10990,6
14113,9
7997,5
9369,5
3634,1
5941,8
11262,0
9526,4
12292,3
13326,8
7256,8
13821,5
11757,6
2075,4
11789,0
10582,5
5586,3
2836,1
6491,5
11469,8
10317,8
4191,4
2589,6
380,6
5697,8
3879,2
2403,7
3934,2
13812,4
3923,6
11339,6
9664,6
13267,3
13678,4
8440,9
6474,9
7237,4
12836,8
743,5
2388,1
7515,3
10947,0
2495,5
602,3
4649,8
6860,7
10216,3
11932,7
7052,8
3398,3
7848,3
9598,5
13322,9
6322,5
11790,2
1682,5
12772,3
9215,5
67,8
2842,4
13778,0
14225,3
2011,4
4407,5
10930,5
11959,6
6319,7
9630,7
12968,3
2521,7
13276,6
9110,2
3284,5
8959,3
7790,9
3751,2
7200,8
5763,1
9577,4
11483,0
13522,5
9016,8
12798,9
2327,5
7130,2
12214,2
7499,4
841,0
3483,7
1957,0
12997,1
12233,1
2230,5
11219,5
4120,5
909,9
7502,9
2849,0
14769,9
5931,7
8991,9
10876,2
5271,9
7504,5
10784,9
6879,3
8484,1
10230,1
3773,0
12146,0
14845,8
2920,1
11416,3
3838,8
11899,3
7668,4
5284,4
3983,5
13722,1
751,2
12602,7
3425,8
932,2
7607,9
5008,5
11378,9
13400,7
3512,2
107,3
14800,9
10852,5
12562,4
5318,0
611,5
1102,5
1894,0
8683,8
5353,5
5500,5
8302,9
4701,1
1594,7
1429,2
7596,5
5614,9
235,3
3732,3
7055,4
13131,9
4155,5
10868,3
2285,8
10799,8
7736,4
11309,5
9093,9
4234,3
6246,7
9777,4
11714,3
5960,2
6412,9
3805,3
11865,2
14720,8
5521,5
3060,7
7704,0
4145,9
14726,2
9721,2
14520,0
10452,8
13701,1
2714,0
13320,3
14555,1
9872,5
13061,7
3373,7
1095,5
6362,8
6494,9
5950,0
5153,8
10058,0
2721,6
8506,5
11599,3
10717,1
725,5
12169,1
7770,7
10882,2
13549,0
13776,0
4940,4
11034,5
3692,3
4186,5
4101,6
2270,1
10578,4
6578,2
13357,5
3569,9
1383,0
6907,9
4313,6
135,9
6290,6
6735,0
12423,7
8717,9
14419,8
5800,1
7806,5
9643,9
9725,4
955,3
8883,0
6212,6
14653,0
8878,7
3377,0
12384,7
12183,1
6351,5
6881,4
11744,5
2623,4
4126,9
9437,4
8782,6
3592,6
12167,3
9754,6
1221,9
5953,5
5382,1
12660,5
8512,1
3691,8
9342,7
861,1
2106,8
14097,5
13094,4
13569,5
4496,8
13442,3
6567,4
1621,3
982,6
1246,0
4390,6
14278,7
12426,2
10162,6
11280,7
5900,5
8430,8
12837,3
2619,3
6125,2
2368,4
14034,3
8228,5
1906,5
10473,4
5825,8
661,5
2174,3
14489,9
2822,9
1791,5
7464,4
12945,4
7186,6
915,5
10275,1
11958,0
6668,6
2496,5
2972,9
6700,2
3162,5
11485,3
4907,9
3184,2
12611,1
12831,0
5134,2
2824,4
1586,6
13370,7
9789,7
920,3
7835,4
8847,5
4239,1
9400,3
3090,1
4651,4
3898,4
1871,8
9650,9
2984,3
8632,1
7830,1
10111,9
10701,8
3472,5
2250,2
11301,2
3735,4
6683,5
4914,5
3705,7
6406,9
11029,3
12372,7
7152,2
10053,8
3022,3
3832,6
8225,9
1770,2
6472,8
13876,5
2554,9
5942,8
6634,0
5438,7
3776,5
6137,3
10052,2
6285,7
9615,0
11021,4
432,1
1768,6
7341,4
10314,7
95,9
6445,1
1688,2
6006,6
13444,0
10380,0
7079,2
13743,2
6804,9
556,6
4708,3
4058,6
8588,1
13363,2
14357,4
7709,2
13100,4
12429,3
9774,0
11302,3
1589,2
13402,9
9864,7
5177,9
11565,5
12939,8
2128,8
13564,4
8128,6
8199,7
1137,9
4437,3
13926,8
3164,0
7209,2
8269,1
14972,4
3157,9
4884,8
8118,0
7452,6
14268,8
713,1
2615,0
12142,7
9528,8
6556,9
1605,2
9616,5
9171,3
3729,2
4754,1
12817,3
10756,3
11978,9
13864,8
7307,1
3442,7
264,4
8436,2
10502,2
3208,9
13416,4
6944,2
9257,7
14792,6
44,1
14611,3
4784,0
4840,5
5036,7
7890,0
11188,5
2031,5
14822,1
13003,8
11882,0
14979,6
10382,5
14916,6
1078,7
10575,8
6379,3
3981,5
6298,3
9490,5
835,7
14930,2
6801,0
5483,3
7092,2
516,5
9239,4
5892,0
4060,3
10687,2
14780,1
2531,3
14699,1
738,8
12996,6
186,7
7990,6
9926,8
2145,8
3115,7
3250,6
7267,4
8862,9
12652,1
12225,8
7073,1
10597,4
13826,2
7403,0
158,3
13459,3
2198,1
5351,7
6686,6
7246,7
10409,5
12773,3
10794,5
4769,4
10830,2
7116,7
11326,2
13333,1
5214,7
11716,8
11422,7
4959,2
11314,6
4398,7
3699,6
2307,3
2487,4
7818,5
14748,1
342,8
14767,8
13431,6
7926,1
5139,3
9397,9
6883,9
2912,7
7277,0
7398,9
4312,1
997,6
5703,0
9045,1
1142,8
9663,2
8920,0
536,2
9059,8
1765,8
4942,2
1038,9
13902,8
2526,2
7288,5
3392,0
7749,7
14933,9
6522,4
14859,0
11549,3
2826,9
12072,1
4448,8
14946,3
10026,5
12724,2
14662,6
2791,6
2639,4
11006,5
4826,1
2981,8
238,6
11548,1
11511,6
1620,9
5087,7
10611,1
13119,1
5778,0
14990,4
236,2
8760,3
12852,4
10833,0
11656,8
8187,9
12244,3
2827,8
11360,2
4016,6
509,6
10195,5
13991,3
7902,8
6098,7
5706,8
5933,0
12572,8
4900,3
5057,5
5095,3
10699,8
14893,3
8609,2
4679,9
1985,5
8699,6
2696,4
12800,2
11141,0
